"126"|"JANKÉLÉVITCH, Vladimir"|"<p>(Bourges, 1903-Par&iacute;s, 1985), hijo de una familia de intelectuales jud&iacute;os emigrados de Rusia, su padre fue uno de los primeros traductores de Freud al franc&eacute;s. Termin&oacute; sus estudios en 1922 y en 1932 se doctora en Letras. En 1939, es movilizado al frente y herido. Al abandonar el hospital, entra en la clandestinidad, participando en la Resistencia. Tras ocupar desde 1947 su c&aacute;tedra en Lille, pasa a ser profesor en la Sorbona en 1951. Gran amante y estudioso de la m&uacute;sica, ha escrito tambi&eacute;n varios ensayos sobre el tema. La mayor parte de su extensa obra filos&oacute;fica gira en torno a los problemas que conforman la experiencia de la vida cotidiana. Algunas de sus obras son: <em>La iron&iacute;a</em> (1936), <em>La austeridad y la vida mora</em>l (1956), <em>Lo no s&eacute; qu&eacute;</em> y <em>lo casi nada</em> (1957), <em>Lo puro y lo impuro</em> (1960), <em>La aventura, el aburrimiento, lo serio</em> (1963), <em>La muerte</em> (1966), <em>El perd&oacute;n</em> (1967) y <em>Lo irreversible y la nostalgia</em> (1974).</p>"|"autor_126.jpg"|"Jankélévitch"|"0"
"127"|"ARENDT, Hannah"|"<p>(Hannover, 1906 - New York, 1975). Disc&iacute;pula de Heidegger y Husserl, protegida de Karl Jaspers. Huy&oacute; de Alemania en 1933 a causa de la persecuci&oacute;n nazi, tras la ocupaci&oacute;n alemana de Francia, se estableci&oacute; en Nueva York desde 1941. Dividi&oacute; su actividad intelectual entre la filosof&iacute;a y la teor&iacute;a pol&iacute;tica, llegando a adquirir un s&oacute;lido prestigio tanto en Europa como en Am&eacute;rica. En 1951 public&oacute; <em>Los or&iacute;genes del totalitarismo</em>, quiz&aacute; su obra m&aacute;s famosa, al que siguieron textos fundamentales para el pensamiento contempor&aacute;neo como <em>Sobre la revoluci&oacute;n</em> (1963), <em>Eichmann en Jerusal&eacute;n. Un estudio sobre la banalidad del mal</em> (1963), <em>Hombres en tiempos de oscuridad</em> (1968), <em>La condici&oacute;n humana</em> (1969), <em>La vida del esp&iacute;ritu</em> (1971) y<em> Crisis de la Rep&uacute;blica</em> (1972), entre otros. Profesora en las universidades de Berkeley, Princeton, Columbia y Chicago; colaboradora de diversas publicaciones peri&oacute;dicas como <em>Review of politics</em>, <em>Jewish Social Studies</em>,<em> Partisan Review</em>, <em>New Yorker</em>, entre otras. Pas&oacute; sus &uacute;ltimos a&ntilde;os ejerciendo la ense&ntilde;anza en la New School for Social Research.&nbsp;</p>"|"autor_127.jpg"|"Arendt"|"0"
"128"|"COCTEAU, Jean"|"<p><strong>Jean Cocteau</strong> (Par&iacute;s 1889&ndash;Fontainebleau, 1963) Poeta, novelista, dramaturgo, dise&ntilde;ador, autor de libretos y director de cine franc&eacute;s, cuya versatilidad, falta de convencionalismo y enorme producci&oacute;n le proporcionaron fama internacional. Estuvo asociado con el movimiento surrealista y su obra ejerci&oacute; gran influencia en la de otros muchos escritores. Su primer libro de poemas, <em>La l&aacute;mpara de Aladino</em>, apareci&oacute; en 1909 y r&aacute;pidamente le situ&oacute; como un escritor importante. Su obras m&aacute;s destacadas son<em> Orfeo</em> (1927) y <em>La m&aacute;quina infernal</em> (1934), la novela <em>Los ni&ntilde;os terribles </em>(1929) y su primera pel&iacute;cula, <em>La sangre de un poeta</em> (1930). Las pel&iacute;culas de Cocteau, en su mayor&iacute;a escritas y dirigidas por &eacute;l, fueron especialmente importantes en la introducci&oacute;n del surrealismo en el cine franc&eacute;s. Varias de ellas, especialmente <em>La bella y la bestia</em> (1945), Orfeo (1950) <em>y Los ni&ntilde;os terribles</em> (1929), han llegado a ser consideradas cl&aacute;sicas del cine moderno. A pesar de sus &eacute;xitos en pr&aacute;cticamente todos los campos art&iacute;sticos, Cocteau insisti&oacute; en que era ante todo un poeta y que todas sus obras eran poes&iacute;a.</p>"|"autor_128.jpg"|"Cocteau"|"0"
"129"|"GAMBARO, Griselda"|"<p><strong>Griselda Gambaro</strong> (Buenos Aires, 1928). Es narradora y dramaturga. Entre sus novelas se destacan <em>Una felicidad con menos pena</em> (1967), <em>Nada que ver con otra historia</em> (1972), <em>Ganarse la muerte</em> (1976), <em>Dios no nos quiere contentos</em> (1979), <em>Lo impenetrable</em> (1984), <em>Despu&eacute;s del d&iacute;a de fiesta</em> (1994) <em>El mar que nos trajo</em> (2001) y <em>Promesas y desvar&iacute;os </em>(2004). Entre sus libros de cuentos: <em>Lo mejor que se tiene</em> (1998) y <em>Los animales salvajes</em> (2006). Una edici&oacute;n de su Teatro &ndash;que re&uacute;ne la mayor parte de su producci&oacute;n&ndash; se public&oacute; en 2011 en cuatro vol&uacute;menes. Algunas de sus obras son <em>El campo</em>, <em>Ant&iacute;gona furiosa</em>, <em>Penas sin importancia</em> y <em>La se&ntilde;ora Macbeth</em>. Ha recibido numerosas distinciones, como las otorgadas por el Estado de Puebla y Guadalajara, la UNESCO, el Fondo Nacional de las Artes, Argentores, la Fundaci&oacute;n&nbsp; Di Tella, la Academia Argentina de Letras, la Fundaci&oacute;n Konex y la Beca Guggenheim.</p>"|"autor_129.jpg"|"Gambaro"|"0"
"130"|"HOBERMAN, J."|"<p><strong>James Lewis Hoberman</strong> (1948), tambi&eacute;n conocido como J. Hoberman, es un prestigioso cr&iacute;tico de cine norteamericano. Comenz&oacute; en <em>The Village Voice</em> durante la d&eacute;cada de 1970, se convirti&oacute; en un escritor a tiempo completo en 1983, y fue su principal cr&iacute;tico de cine desde 1988 a 2012. Tambi&eacute;n es el autor de varios libros incluyendo una colaboraci&oacute;n con el tambi&eacute;n cr&iacute;tico de cine Jonathan Rosenbaum, titulado <em>Midnight Movies</em>, publicado en 1983.</p><p>Desde 1990, Hoberman ha ense&ntilde;ado historia del cine en Cooper Union, adem&aacute;s, de dar numerosas conferencias en la Universidad de Harvard y de Nueva York.</p><p>En 2008, en el Festival Internacional de Cine de San Francisco, Hoberman fue galardonado con el prestigioso premio Mel Novikoff: un premio anual &ldquo;otorgado a una persona o instituci&oacute;n cuyo trabajo ha mejorado el conocimiento y la apreciaci&oacute;n del cine mundial del p&uacute;blico cin&eacute;filo.&rdquo;</p><p>Despu&eacute;s de su permanencia en el <em>Village Voice</em>, Hoberman ha publicado art&iacute;culos en otros medios, incluyendo <em>The Guardian</em> y <em>The New York Review of Books</em>.</p>"|"autor_130.jpg"|"Hoberman"|"0"
"131"|"COMOLLI, Jean-Louis"|"<p><strong>Jean-Louis Comolli </strong>(1941) es un escritor, editor y director de cine franc&eacute;s. Fue redactor en jefe de <em>Cahiers du cin&eacute;ma</em> (1966-1978), per&iacute;odo en el cual escribi&oacute; sus dos ensayos m&aacute;s influyentes &ldquo;M&aacute;quinas de lo visible&rdquo; (1971) y &ldquo;T&eacute;cnica e ideolog&iacute;a: la c&aacute;mara, perspectiva, profundidad de campo&rdquo; (1971-2). Este trabajo fue de gran relevancia en la discusi&oacute;n sobre la teor&iacute;a del aparato: un intento de volver a pensar el cine como un sitio para la producci&oacute;n y mantenimiento de la ideolog&iacute;a dominante.</p><p>Despu&eacute;s de su permanencia en <em>Cahiers du cin&eacute;ma</em>, Comolli continu&oacute; su trabajo como director y desde entonces ha publicado numerosos trabajos sobre la teor&iacute;a del cine, el documental, y el jazz. Actualmente es profesor de teor&iacute;a del cine en varias universidades de Par&iacute;s.</p>"|"autor_131.jpg"|"Comolli"|"0"
"132"|"SZONDI, Peter"|"<p>(Budapest, 1929 - Berl&iacute;n, 1971) Ya desde su tesis de doctorado, <em>Teor&iacute;a del drama moderno</em> (1880-1950), publicada en 1956, sus textos tuvieron una importante recepci&oacute;n en el mundo intelectual y cultural. Partiendo de la reflexi&oacute;n est&eacute;tica de Schelling y Hegel, del joven Luk&aacute;cs, de Adorno y, especialmente, de Walter Benjamin, Szondi desarroll&oacute; un m&eacute;todo de an&aacute;lisis en el que los conceptos de &ldquo;dial&eacute;ctica&rdquo; y de &ldquo;tr&aacute;gico&rdquo; ocupan un lugar esencial. A partir de 1959, entabl&oacute; amistad con Paul Celan y Jean Bollack. En 1965 fund&oacute; el Instituto de Literatura Comparada en la Universidad Libre de Berl&iacute;n, desde el cual pronto intent&oacute; reivindicar la fuerza cr&iacute;tica de la filolog&iacute;a con el objetivo de renovar la instituci&oacute;n acad&eacute;mica.<br />Obras publicadas en espa&ntilde;ol:<em> Estudios sobre H&ouml;lderlin, Po&eacute;tica y filosof&iacute;a de la historia, Teor&iacute;a del drama moderno, Estudios sobre Celan y Tentativa sobre lo tr&aacute;gico.</em></p>"|"autor_132.jpg"|"Szondi"|"0"
"133"|"COLLINGWOOD, R. G."|"<p><span style=\"font-size: small; font-family: Calibri;\">(Lancashire, 1889&nbsp;-&nbsp;Cumbria, 1943) fue un fil&oacute;sofo e historiador brit&aacute;nico. Tuvo influencia de parte de los&nbsp;idealistas&nbsp;italianos como&nbsp;Benedetto Croce,&nbsp;Giovanni Gentile&nbsp;y&nbsp;Guido de Ruggiero, este &uacute;ltimo como amigo &iacute;ntimo. Otras importantes influencias fueron las de&nbsp;Hegel,&nbsp;Kant,&nbsp;Giambattista Vico,&nbsp;F. H. Bradley&nbsp;y&nbsp;J. A. Smith. Tambi&eacute;n&nbsp;John Ruskin, del que hab&iacute;a sido alumno su padre. Collingwood es principalmente conocido por su libro&nbsp;<em>Idea de la historia</em>, obra p&oacute;stuma, compuesta por varias fuentes reunidas poco despu&eacute;s de su muerte por su disc&iacute;pulo T. M. Knox. La obra se convirti&oacute; en la principal inspiraci&oacute;n para la filosof&iacute;a de la historia en el mundo anglosaj&oacute;n. Adem&aacute;s de fil&oacute;sofo de la historia, Collingwood era tambi&eacute;n un historiador en la pr&aacute;ctica, as&iacute; como arque&oacute;logo. En su &eacute;poca fue considerado una autoridad en la&nbsp;Britania romana.</span></p>"|"autor_133.jpg"|"Collingwood"|"0"
"134"|"LUKÁCS, György"|"<p>(Budapest, 1885&nbsp;- 1971) fue un&nbsp;fil&oacute;sofo&nbsp;marxista y&nbsp;cr&iacute;tico literario&nbsp;h&uacute;ngaro. Desde su adolescencia mostr&oacute; un gran inter&eacute;s por la literatura y una notable capacidad para la cr&iacute;tica. Alterna sus estudios de Filosof&iacute;a en Budapest, donde se doctora en Filosof&iacute;a en 1909, con la redacci&oacute;n de su estudio <em>Evoluci&oacute;n hist&oacute;rica del teatro moderno</em>. Ley&oacute;&nbsp;<em>El Capital</em>&nbsp;de&nbsp;Marx, a&nbsp;Max Weber&nbsp;y se impregn&oacute; de la filosof&iacute;a de&nbsp;G. Simmel&nbsp;durante su &eacute;poca de bachiller. En 1910 edita su libro&nbsp;<em>El alma y las formas</em>, traducci&oacute;n de los art&iacute;culos que hab&iacute;a reunido el mismo a&ntilde;o para una edici&oacute;n en h&uacute;ngaro, pronto abandonar&iacute;a las opiniones expresadas en esta obra. Presta sus servicios como profesor en la &ldquo;Escuela Libre de las Ciencias del Esp&iacute;ritu&rdquo; o tambi&eacute;n conocida como&nbsp;&ldquo;Escuela Libre de Humanidades&rdquo;, aqu&iacute; conoce al futuro soci&oacute;logo&nbsp;Karl Mannheim&nbsp;y al cr&iacute;tico de arte&nbsp;Arnold Hauser.&nbsp;En esta &eacute;poca abandona el neokantismo y se acerca m&aacute;s a una teor&iacute;a que permita la historizaci&oacute;n de las categor&iacute;as est&eacute;ticas, como demuestra en&nbsp;<em>Teor&iacute;a de la Novela</em>, escrita en el invierno de 1914-1915, y publicada en 1916. En 1933, Luk&aacute;cs emigra a la Uni&oacute;n Sovi&eacute;tica, es aqu&iacute; donde se elabora su proyecto de &ldquo;gran realismo&rdquo; opuesta al &ldquo;realismo socialista&rdquo;. Se convertir&aacute; en colaborador del&nbsp;Instituto Filos&oacute;fico de la Academia de Ciencias de Mosc&uacute;, tambi&eacute;n llamada Instituto Marx-Engels. Es encarcelado por los sovi&eacute;ticos junto con Nagy poco despu&eacute;s y regresar&aacute; a Budapest en abril de 1957 para investigar de forma aut&oacute;noma, puesto que, hab&iacute;a sido expulsado del partido.<sup> </sup>Es galardonado con el&nbsp;premio Goethe&nbsp;de la ciudad de&nbsp;Frankfurt&nbsp;en 1970. Muere el 4 de junio de 1971, a los ochenta y seis a&ntilde;os de edad.</p>"|"autor_134.jpg"|"Lukács"|"0"
"135"|"FLAUBERT, Gustave"|"<p>(Rouen, 1821 - Croisset, 1880). Hijo de un c&eacute;lebre cirujano, tuvo cinco hermanos. Inici&oacute; en Par&iacute;s estudios de Derecho, que nunca termin&oacute; al parecer por razones de salud. Frecuent&oacute; el mundo literario de la &eacute;poca y emprendi&oacute;, desde 1847, toda suerte de viajes por Francia y en los pa&iacute;ses de oriente en los que fue gestando su oficio de escritor. Cuando decidi&oacute; regresar, se encerr&oacute; definitivamente en el peque&ntilde;o pueblo de Croisset y all&iacute; escribi&oacute; toda su obra. <br />En 1856 apareci&oacute; <em>Madame Bovary</em>, por entregas en la<em> Revue de Paris</em>, como era costumbre en la &eacute;poca. Un a&ntilde;o despu&eacute;s, la publicaci&oacute;n del libro lo enfrent&oacute; a un proceso judicial en el que se lo acusaba de inmoralidad, finalmente fue absuelto.<br />De sus obras se destacan las novelas <em>Salamb&oacute;</em> (1862), <em>La educaci&oacute;n sentimental </em>(1869), <em>La tentaci&oacute;n de San Antonio </em>(1874); narraciones cortas reunidas en <em>Tres cuentos </em>(1877) y dos trabajos p&oacute;stumos <em>Bouvard y P&eacute;cuchet </em>(1881) y <em>Diccionario de lugares comunes </em>(1913).</p>"|"autor_135.jpg"|"Flaubert"|"0"
"136"|"KRACAUER, Siegfried"|"<p><span id=\"ctl00_MainContent_FormView1_biografiaLabel\">(Fr&aacute;ncfort, 1889-Nueva York, 1969). Trabaj&oacute; como arquitecto entre 1915 y 1918, a&ntilde;o en que abandon&oacute; la profesi&oacute;n para dedicarse a la escritura. Sus primeros trabajos estuvieron relacionados con el periodismo (1922-1933), como jefe de las p&aacute;ginas culturales del Frankfurter Zeitung. Tras el incendio del Reichstag en febrero de 1933 Kracauer y su esposa Lili Ehrenreich abandonaron Alemania en direcci&oacute;n a Par&iacute;s. En 1941 se trasladaron a Estados Unidos. All&iacute; Kracauer fue director de investigaciones aplicadas en ciencias sociales de la Universidad de Columbia. Entre sus obras destacan <em>El ornamento de la masa</em> (1927) y <em>De Caligari a Hitler: una historia psicol&oacute;gica del cine alem&aacute;n</em> (1947).</span><span>&nbsp;</span></p>"|"autor_136.jpg"|"Kracauer"|"0"
"137"|"LANGLOIS, Henri"|"<p>(Smyrne, Turqu&iacute;a 13 de noviembre de 1914 - Par&iacute;s, Francia 13 de enero de 1977) se destac&oacute; en la conservaci&oacute;n y restauraci&oacute;n de filmes y fue uno de los fundadores de la Cinemateca Francesa. Pionero de la preservaci&oacute;n de pel&iacute;culas, Langlois fue una figura influyente en la historia del cine. Sus proyecciones en Par&iacute;s en la d&eacute;cada de 1950 se acreditan a menudo con el suministro de las ideas que llevaron al desarrollo de la teor&iacute;a del autor.&nbsp; <br />A trav&eacute;s de una estrecha colaboraci&oacute;n con su antiguo jefe archivista de la Cinemateca, Lotte Eisner, trabaj&oacute; para preservar pel&iacute;culas y la historia del cine en la posguerra. En 1974, Langlois recibi&oacute; un premio honorario de la Academia por &ldquo;su dedicaci&oacute;n al arte cinematogr&aacute;fico, sus enormes contribuciones en la preservaci&oacute;n de su pasado y la inquebrantable fe en su futuro&rdquo;.</p>"|"autor_137.jpg"|"Langlois"|"0"
"138"|"WIND, Edgar"|"<p>(Berl&iacute;n, 1900-1971) historiador de arte alem&aacute;n exiliado, que se especializ&oacute; en iconolog&iacute;a del Renacimiento. Se form&oacute; en matem&aacute;ticas y filosof&iacute;a en el Instituto de Charlottenburg, y luego en las Universidades de Berl&iacute;n, Freiburg y Viena. Concluy&oacute; su licenciatura en Hamburgo, donde fue el primer disc&iacute;pulo de Erwin Panofsky. Fue docente en la Universidad de North Carolina entre 1925 y 1927, pero regres&oacute; a Hamburgo como investigador ayudante. All&iacute; conoci&oacute; a Aby Warburg, y fue uno de los que ayudaron a trasladar la Biblioteca Warburg. En 1955 Wind regres&oacute; a Inglaterra, y fue el primer profesor de historia del arte en la Universidad de Oxford, posici&oacute;n que mantuvo hasta su retiro en 1967. <br />Otras obras del autor: <em>Los misterios paganos del Renacimiento</em> y <em>La elocuencia de los s&iacute;mbolos: estudios sobre arte humanista</em>.</p>"|"autor_138.jpg"|"Wind"|"0"
"139"|"BERNHARD, Thomas"|"<p>Thomas Bernhard naci&oacute; en Heerlen (Holanda) en 1931 y muri&oacute; en Gmunden (Austria), en 1989 &ndash;como consecuencia de una larga enfermedad que sufr&iacute;a desde joven&ndash;, poco despu&eacute;s de provocar un gran esc&aacute;ndalo en su pa&iacute;s, luego del estreno, en noviembre de 1988, de la pieza teatral <em>Heldenplatz</em>.</p><p>Extremadamente l&uacute;cida y cr&iacute;tica con la historia de Austria, toda la obra de Bernhard estuvo marcada por la pol&eacute;mica. La fuerza y la calidad de sus escritos lo han convertido en uno de los m&aacute;s grandes autores del siglo XX.</p><p>En su poes&iacute;a, teatro y novelas Bernhard analiza sin piedad la condici&oacute;n humana a trav&eacute;s de temas como la muerte, la enfermedad, la destrucci&oacute;n, la locura y la desolaci&oacute;n que asedian al ser humano. Se mostr&oacute; muy cr&iacute;tico de la sociedad contempor&aacute;nea, sobre todo en las obras autobiogr&aacute;ficas <em>El origen</em> (1975), <em>El s&oacute;tano</em> (1976), <em>El aliento</em> (1978), <em>El fr&iacute;o</em> (1981) y <em>Un ni&ntilde;o</em> (1982).</p><p>Algunas de sus novelas m&aacute;s destacadas son <em>Helada</em> (1964), <em>Trastorno</em> (1967), <em>Correcci&oacute;n</em> (1975), <em>Hormig&oacute;n</em> (1982), <em>El malogrado</em> (1983), <em>Tala</em> (1984) y <em>Extinci&oacute;n </em>(1986). De su producci&oacute;n teatral podemos mencionar <em>Una fiesta para Boris</em> (1970), <em>El ignorante y el demente</em> (1972), <em>La partida de caza</em> (1974), <em>Immanuel Kant</em> (1978), <em>Las apariencias enga&ntilde;an</em> (1983) y <em>El teatrero</em> (1984).</p>"|"autor_139.jpg"|"Bernhard"|"0"
"140"|"HITCHCOCK, Alfred"|"<p>Naci&oacute; el 13 de agosto de 1899 en el seno de una familia cat&oacute;lica de&nbsp;Leytonstone,&nbsp;Inglaterra.</p><p>Curs&oacute; estudios en el Colegio de San Ignacio y en la Escuela de Ingenier&iacute;a y Navegaci&oacute;n de Londres (mec&aacute;nica,&nbsp;electricidad,&nbsp;ac&uacute;stica&nbsp;y&nbsp;navegaci&oacute;n). M&aacute;s tarde fue estudiante de&nbsp;arte&nbsp;en la Universidad de Londres. Se estrena como&nbsp;ayudante de direcci&oacute;n&nbsp;en 1922 y tuvo la oportunidad de dirigir el final de una pel&iacute;cula inconclusa.</p><p>Por entonces conoce a la que se iba a convertir en su esposa,&nbsp;Alma Reville, una mujer de talento y experiencia en el mundo del cine que pronto se revel&oacute; como una de las m&aacute;s importantes colaboradoras. Fruto del matrimonio nacer&iacute;a&nbsp;Patricia Hitchcock, que actu&oacute; en algunas de las pel&iacute;culas m&aacute;s c&eacute;lebres de su padre: \"Psicosis\" y \"Extra&ntilde;os al tren\".</p><p>En \"El enemigo de las rubias\" 1926, y sobre todo \"La muchacha de Londres\" 1929, pone el sello Hitchcockh, esa manera propia, descubridora de nuevas posibilidades cinematogr&aacute;ficas. Su primer gran &eacute;xito internacional le llega en 1934 con la primera versi&oacute;n de \"El Hombre que sab&iacute;a demasiado\" (The man who knew too much).</p><p>Se convirti&oacute; en uno de los cineastas m&aacute;s importantes de todos los tiempos, poseedor del secreto de los ritmos de la emoci&oacute;n y la sensibilidad humana, llevo con arte a la gran pantalla la intriga, el misterio o el suspense en filmes como \"Psicosis\", \"Los P&aacute;jaros\", \"Un crimen perfecto\", \"La ventana indiscreta\", \"V&eacute;rtigo\", \"Asesinato\", \"El hombre que sab&iacute;a demasiado\" o \"Sabotaje\", pel&iacute;culas que ya han pasado a la historia y que se convirtieron en cl&aacute;sicos del cine.</p><p>Alfred Hitchcock falleci&oacute; en&nbsp;Bel Air, Los &Aacute;ngeles, el 29 de abril de 1980, estaba trabajando con los preparativos de una &uacute;ltima pel&iacute;cula de t&iacute;tulo \"The Short Night\".&nbsp;</p>"|"autor_140.jpg"|"Hitchcock"|"0"
"141"|"EAGLETON, Terry"|"<p>(Salford, Gran Breta&ntilde;a, 1943) te&oacute;rico, cr&iacute;tico literario e intelectual p&uacute;blico. Naci&oacute; en el seno de una familia obrera de inmigrantes irlandeses, estudi&oacute; en el Trinity College de Cambridge, con Raymond Williams &ndash;de quien fue disc&iacute;pulo&ndash;, y milit&oacute; en la izquierda cat&oacute;lica.<br />Eagleton ha ense&ntilde;ado Literatura inglesa en la Universidad de Oxford, tras una larga trayectoria como docente. Es en la actualidad profesor de la Universidad de Lancaster. Entre sus libros m&aacute;s destacados est&aacute;n <em>Una introducci&oacute;n a la teor&iacute;a literaria</em> (1988), <em>Ideolog&iacute;a. Una introducci&oacute;n</em> (1997), <em>La funci&oacute;n de la cr&iacute;tica </em>(1998), <em>Walter Benjamin o hacia una est&eacute;tica revolucionaria </em>(1998), <em>Las ilusiones del posmodernismo</em> (1997), <em>La idea de cultura </em>(2001), <em>Despu&eacute;s de la teor&iacute;a </em>(2003), <em>La novela inglesa: una introducci&oacute;n </em>(2008), <em>La est&eacute;tica como ideolog&iacute;a</em> (2006) y <em>Por qu&eacute; Marx ten&iacute;a raz&oacute;n </em>(2011).</p>"|"autor_141.jpg"|"Eagleton"|"0"
"142"|"ONFRAY, Michel"|"<p>(Argentan, 1959) es un&nbsp;fil&oacute;sofo franc&eacute;s que ha escrito m&aacute;s de cincuenta libros en los que formula un proyecto &eacute;tico hedonista inclinado siempre por un pensamiento marginal, dejado de lado por el orden establecido. Fue fundador de la Universidad Popular de Caen y de la Universidad del gusto en su ciudad natal, donde brinda seminarios anuales, gratuitos y libres, en los que entrecruza hedonismo, anarquismo y est&eacute;tica, temas fundamentales de sus libros, muchos de ellos de gran &eacute;xito y traducidos a numerosas lenguas, como <em>Antimanual de filosof&iacute;a</em>, <em>Tratado de ateolog&iacute;a</em>,<em> Freud. El crep&uacute;sculo de un &iacute;dolo</em>, y su gran <em>Contrahistoria de la filosof&iacute;a</em>, en nueve vol&uacute;menes. Otras obras recientes son <em>Cosmos, la ontolog&iacute;a materialista </em>(2015) y<em> Pensar el Islam </em>(2016).</p>"|"autor_142.jpg"|"Onfray"|"0"
